"ID";"FECHA";"REFERENCIA";"NOMBRE";"DEPARTAMENTO";"SUB1";"SUB2";"SUB3";"SUB4";"SUB5";"CANTIDAD";"TOTAL VENTA";"COSTOS"
"266183";"2018-01-04";"MAXI351";"CACHETERO NINA MAXI LYCRA";"1";"2";"8";"9";"8";"0";"1";"3900";"2333.33"
"268795";"2018-01-11";"MAXI351";"CACHETERO NINA MAXI LYCRA";"1";"2";"8";"9";"8";"0";"1";"3900";"2333.33"
"265506";"2018-01-02";"MAXI774";"CACHETERO DAMA MAXI LICRA  ";"1";"4";"28";"34";"8";"0";"1";"3900";"2560.77"
"265747";"2018-01-03";"MAXI774";"CACHETERO DAMA MAXI LICRA  ";"1";"4";"28";"34";"8";"0";"1";"3900";"2560.77"
"267684";"2018-01-09";"MAXS002";"MEDIA X3 NINO MAX SPORT ";"1";"3";"27";"0";"0";"0";"1";"3500";"2265"
"268804";"2018-01-11";"MAXS002";"MEDIA X3 NINO MAX SPORT ";"1";"3";"27";"0";"0";"0";"1";"3500";"2265"
"265766";"2018-01-03";"MEDI005";"MEDIA HOMBRE VALETA HOMBRE";"1";"5";"47";"0";"0";"0";"1";"1900";"1154.41"
"267301";"2018-01-06";"MEDI005";"MEDIA HOMBRE VALETA HOMBRE";"1";"5";"47";"0";"0";"0";"2";"3800";"2308.82"
"267796";"2018-01-09";"MEDI005";"MEDIA HOMBRE VALETA HOMBRE";"1";"5";"47";"0";"0";"0";"1";"1900";"1154.41"
"269969";"2018-01-15";"MEDI013";"MEDIA FUTBOL NINO KIDS";"1";"3";"17";"0";"0";"0";"4";"16800";"7636.76"
"268537";"2018-01-11";"MEDI453";"MEDIA X3 NINO VARIAS MARCAS";"1";"2";"17";"0";"0";"0";"1";"4500";"0"
"267005";"2018-01-06";"MEDI500";"MEDIA FUTBOL HM EQUIPOS ";"1";"5";"47";"0";"0";"0";"2";"14000";"0"
"269221";"2018-01-12";"MEDI500";"MEDIA FUTBOL HM EQUIPOS ";"1";"5";"47";"0";"0";"0";"1";"7000";"0"
"267712";"2018-01-09";"MEIS101";"CONTORNO MEIS CORRECTOR Y CONCEALER";"5";"21";"113";"86";"0";"0";"1";"3500";"0"
"265919";"2018-01-03";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"1";"1500";"980.95"
"266236";"2018-01-04";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"1";"1500";"980.95"
"266591";"2018-01-05";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"2";"3000";"1961.9"
"267394";"2018-01-07";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"1";"1500";"980.95"
"268125";"2018-01-10";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"2";"3000";"1961.9"
"269639";"2018-01-14";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"1";"1500";"980.95"
"270521";"2018-01-15";"MELOD381";"BALACA RESORTE MELODY  ANCHA PAQUETE X 6";"2";"6";"55";"0";"0";"0";"1";"1500";"980.95"
"266442";"2018-01-04";"MERH012";"DEPILADOR MERHEJE BASIC";"2";"13";"0";"0";"0";"0";"1";"1000";"409.6"
"266727";"2018-01-05";"MERL117";"REGLA MERLETTO ";"4";"17";"97";"69";"0";"0";"1";"600";"346"
"268824";"2018-01-11";"MERL117";"REGLA MERLETTO ";"4";"17";"97";"69";"0";"0";"1";"600";"346"
"268827";"2018-01-11";"MESA001";"MESA PLANCHAR SENCILLA FUERTE";"2";"13";"0";"0";"0";"0";"1";"28049.49";"20235"
"269856";"2018-01-14";"MET0004";"CORTINA METALIZADA";"2";"10";"69";"0";"0";"0";"1";"6000";"3000"
"266331";"2018-01-04";"METO004";"CORTINA METALIZADA 80X180 PEQ";"2";"10";"69";"0";"0";"0";"1";"4900";"2923.67"
"265823";"2018-01-03";"MIAM110";"CALZON DAMA MIA MELIE VARIAS REF";"1";"4";"28";"34";"7";"0";"1";"6900";"4333.33"
"267617";"2018-01-08";"MIAM110";"CALZON DAMA MIA MELIE VARIAS REF";"1";"4";"28";"34";"7";"0";"1";"6900";"4333.33"
"265738";"2018-01-03";"MIAM310";"CALZO NINA MIA MELIE ";"1";"2";"8";"9";"3";"0";"1";"2000";"0"
"265635";"2018-01-02";"MIAM908";"PAQ X3 MEDIA NINA SURTIDAS ";"1";"2";"17";"0";"0";"0";"1";"2900";"1882.14"
"265895";"2018-01-03";"MIAM908";"PAQ X3 MEDIA NINA SURTIDAS ";"1";"2";"17";"0";"0";"0";"2";"5800";"3764.28"
"268963";"2018-01-12";"MIAM908";"PAQ X3 MEDIA NINA SURTIDAS ";"1";"2";"17";"0";"0";"0";"1";"2900";"1882.14"
"270128";"2018-01-15";"MIAM908";"PAQ X3 MEDIA NINA SURTIDAS ";"1";"2";"17";"0";"0";"0";"2";"5800";"3764.28"
"268130";"2018-01-10";"MICC001";"ESTUCHE DE CELULAR ESTAMPADO ";"2";"0";"0";"0";"0";"0";"2";"29800";"19500"
"266842";"2018-01-05";"MICR266";"GUANTES PARA LAVAR CARRO Y MOTO MICROFIBRE";"2";"13";"0";"0";"0";"0";"1";"3000";"1500"
"268285";"2018-01-10";"MIGR617";"PAQ PASTOR Y REBANO ANIMALES MI GRANJA";"2";"7";"62";"0";"0";"0";"1";"3900";"2038.62"
"268741";"2018-01-11";"MIKO003";"MORRAL MIKO OBA003 504 SURTIDOS";"2";"12";"75";"0";"0";"0";"1";"31900";"21500"
"269155";"2018-01-12";"MIKO003";"MORRAL MIKO OBA003 504 SURTIDOS";"2";"12";"75";"0";"0";"0";"1";"31900";"21500"
"270320";"2018-01-15";"MIKO003";"MORRAL MIKO OBA003 504 SURTIDOS";"2";"12";"75";"0";"0";"0";"1";"31900";"21500"
"268347";"2018-01-10";"MIKO224";"MORRAL TULA EST MIKO SURTIDO 328/321";"4";"19";"0";"0";"0";"0";"1";"33900";"22625"
"270274";"2018-01-15";"MIKO224";"MORRAL TULA EST MIKO SURTIDO 328/321";"4";"19";"0";"0";"0";"0";"1";"33900";"22625"
"268781";"2018-01-11";"MIKO609";"MORRAL MIKO EST PEQ REF QBA609";"4";"19";"108";"0";"0";"0";"1";"25000";"0"
"269473";"2018-01-13";"MIKO609";"MORRAL MIKO EST PEQ REF QBA609";"4";"19";"108";"0";"0";"0";"1";"25000";"0"
"268440";"2018-01-10";"MIKO682";"CANGURO DM EST MIKO REF MAI002";"2";"12";"0";"0";"0";"0";"1";"10000";"0"
"268436";"2018-01-10";"MIKO803";"MORRAL MIKO EST 803/801/903/301 ";"4";"18";"0";"0";"0";"0";"1";"24000";"0"
"268496";"2018-01-11";"MIKO803";"MORRAL MIKO EST 803/801/903/301 ";"4";"18";"0";"0";"0";"0";"1";"24000";"0"
"269799";"2018-01-14";"MIKO803";"MORRAL MIKO EST 803/801/903/301 ";"4";"18";"0";"0";"0";"0";"1";"24000";"0"
"267946";"2018-01-10";"MILA102";"PANUELO X3 MILAN REF 10102";"2";"12";"0";"0";"0";"0";"5";"39750";"22500"
"265821";"2018-01-03";"MILE003";"BRASSIER MILE FASHION";"1";"4";"28";"35";"0";"0";"1";"14900";"10646.48"
"268862";"2018-01-11";"MILE004";"CALZON DAMA MILE FASHION REF 63004";"1";"4";"28";"34";"7";"0";"1";"6900";"4927.09"
"269839";"2018-01-14";"MILE015";"CALZON SENORERO MILE FASHION REF 63015";"1";"4";"28";"34";"7";"0";"1";"6900";"4848.15"
"267150";"2018-01-06";"MILE086";"CACHETERO DAMA ENCAJE MILE FASHION";"1";"4";"28";"34";"8";"0";"1";"9900";"7245.36"
"269399";"2018-01-13";"MILE118";"BRASILERA MILE FASHION PRETINA ENCAJE";"1";"4";"28";"34";"5";"0";"1";"8900";"6615.48"
"268903";"2018-01-12";"MILE1933";"BRASSIER MILEFASHION 511933";"1";"4";"28";"35";"0";"0";"1";"30900";"23250"
"265968";"2018-01-03";"MILE210";"BRASILERA DAMA MILE FASHION REF 641187";"1";"4";"28";"34";"5";"0";"1";"9900";"7244"
"269840";"2018-01-14";"MILE223";"CACHETERO DAMA MILE FASHION";"1";"4";"28";"34";"8";"0";"1";"7900";"5600"
"269538";"2018-01-13";"MILE323";"BRASSIER MILE FASHION";"1";"4";"28";"35";"0";"0";"1";"29900";"22995"
"269692";"2018-01-14";"MILE323";"BRASSIER MILE FASHION";"1";"4";"28";"35";"0";"0";"-1";"-29900";"-22995"
"267947";"2018-01-10";"MILE535";"PANUELO X3 MILENIUM 65/35";"2";"12";"0";"0";"0";"0";"3";"12900";"6750"
"266127";"2018-01-04";"MILE578";"CALZON SENORERO MILE FASHION";"1";"4";"28";"34";"7";"0";"2";"25800";"20034"
"269537";"2018-01-13";"MILE925";"BRASSIER DAMA MILE FASHION REF 522925";"1";"4";"28";"35";"0";"0";"1";"28900";"22617"
"269693";"2018-01-14";"MILE925";"BRASSIER DAMA MILE FASHION REF 522925";"1";"4";"28";"35";"0";"0";"1";"28900";"22617"
"266220";"2018-01-04";"MINI000";"MINI CAIMAN METALICO CADA UNO";"2";"6";"50";"0";"0";"0";"1";"1200";"742.86"
"266597";"2018-01-05";"MINI000";"MINI CAIMAN METALICO CADA UNO";"2";"6";"50";"0";"0";"0";"2";"2400";"1485.72"
"269403";"2018-01-13";"MINI000";"MINI CAIMAN METALICO CADA UNO";"2";"6";"50";"0";"0";"0";"2";"2400";"1485.72"
"269663";"2018-01-14";"MINI000";"MINI CAIMAN METALICO CADA UNO";"2";"6";"50";"0";"0";"0";"1";"1200";"742.86"
"265809";"2018-01-03";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"2";"1200";"600"
"266599";"2018-01-05";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"2";"1200";"600"
"267525";"2018-01-08";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"1";"600";"300"
"268307";"2018-01-10";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"3";"1800";"900"
"269146";"2018-01-12";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"3";"1800";"900"
"269784";"2018-01-14";"MINI001";"MINI PIOJOS PAQUETE ";"2";"6";"50";"0";"0";"0";"1";"600";"300"
"267678";"2018-01-09";"MIRA112";"LAPIZ ROJO MIRADO COLORCHEK";"4";"17";"97";"0";"0";"0";"1";"1100";"700"
"269172";"2018-01-12";"MIRA112";"LAPIZ ROJO MIRADO COLORCHEK";"4";"17";"97";"0";"0";"0";"3";"3300";"2100"
"268119";"2018-01-10";"MIRC583";"SANDALIA BEBE  MIRCAR  VARIAS REF";"3";"14";"80";"0";"0";"0";"1";"18900";"12000"
"268117";"2018-01-10";"MIRR089";"ESPEJO SURTIDOS REF 27089";"2";"0";"0";"0";"0";"0";"1";"2900";"1630"
"269045";"2018-01-12";"MISU100";"JUEGO DE SABANAS MI SUENO";"6";"27";"122";"113";"0";"0";"1";"39000";"24000"
"267932";"2018-01-10";"MITO120";"TOALLA 120X60CM SOLO FONDO MI TOALLA";"6";"27";"123";"116";"0";"0";"1";"11400";"7000"
"265757";"2018-01-03";"MITO982";"MITON BB LANA ";"1";"1";"2";"0";"0";"0";"1";"1900";"1250"
"266998";"2018-01-06";"MKMK001";"ALCOHOL ANTISEPTICO 350ML";"5";"23";"118";"118";"0";"0";"2";"4400";"3536.04"
"268734";"2018-01-11";"MKMK001";"ALCOHOL ANTISEPTICO 350ML";"5";"23";"118";"118";"0";"0";"1";"2200";"1768.24"
"267682";"2018-01-09";"MKMK002";"ALCOHOL ANTISEPTICO 120ML";"5";"23";"118";"118";"0";"0";"1";"1500";"1214.97"
"265651";"2018-01-02";"MKMK004";"ALGODON ZIG ZAG MK X 50G";"5";"23";"118";"118";"0";"0";"1";"1400";"1034.05"
"265495";"2018-01-02";"MKMK112";"ALGODON ZIG ZAG MK X25G";"5";"21";"112";"84";"0";"0";"1";"700";"557.33"
"265864";"2018-01-03";"MKMK112";"ALGODON ZIG ZAG MK X25G";"5";"21";"112";"84";"0";"0";"1";"700";"557.33"
"267869";"2018-01-09";"MKMK700";"ALCOHOL MK X 700ML";"5";"23";"118";"0";"0";"0";"1";"3900";"2918.33"
"266887";"2018-01-05";"MNCA011";"SET DE CARROS X4 MN CARS SUPER SPEED REF 011B";"2";"9";"68";"0";"0";"0";"1";"5000";"0"
"267744";"2018-01-09";"MOCA026";"CALZADO COLEGIAL MOCAZIN TLL 26";"4";"20";"110";"79";"0";"28";"1";"32900";"23000"
"268632";"2018-01-11";"MOCA032";"CALZADO COLEGIAL MOCAZIN TLL 32";"4";"20";"110";"0";"0";"12";"1";"32900";"23000"
"269002";"2018-01-12";"MOCA034";"CALZADO COLEGIAL MOCAZIN TLL 34";"4";"20";"110";"0";"0";"13";"3";"101700";"72000"
"268266";"2018-01-10";"MOCA035";"CALZADO COLEGIAL MOCAZIN TLL 35";"4";"20";"110";"0";"0";"37";"1";"33900";"24000"
"268562";"2018-01-11";"MOCA040";"CALZADO COLEGIAL MOCAZIN TLL 40";"4";"20";"110";"0";"0";"16";"1";"33900";"24000"
"265702";"2018-01-02";"MOLS001";"SUECO MOLSER";"3";"14";"0";"0";"0";"0";"1";"10900";"7500"
"266540";"2018-01-05";"MOMM200";"COPITOS MOMMYTOS X20UND";"5";"23";"118";"0";"0";"0";"2";"1200";"0"
"269118";"2018-01-12";"MOMM200";"COPITOS MOMMYTOS X20UND";"5";"23";"118";"0";"0";"0";"2";"1200";"0"
"265892";"2018-01-03";"MONA004";"MONA SURTIDA ";"2";"6";"0";"0";"0";"0";"3";"4500";"2250"
"266632";"2018-01-05";"MONA005";"MONA SURTIDAS";"2";"6";"0";"0";"0";"0";"1";"1200";"700"
"268475";"2018-01-11";"MONA100";"MONA CABLE TELEFONO";"2";"0";"0";"0";"0";"0";"8";"1600";"864"
"269252";"2018-01-12";"MONA100";"MONA CABLE TELEFONO";"2";"0";"0";"0";"0";"0";"1";"200";"108"
"269434";"2018-01-13";"MONA100";"MONA CABLE TELEFONO";"2";"0";"0";"0";"0";"0";"4";"800";"432"
"267052";"2018-01-06";"MONA111";"MONA PELO";"2";"6";"0";"0";"0";"0";"1";"1500";"0"
"270142";"2018-01-15";"MONA150";"PAQ MONA X6 CARTON BL/NG";"2";"12";"0";"0";"0";"0";"1";"2500";"0"
"266765";"2018-01-05";"MOND901";"PATINES MAS CASCO MONDAYS REF 8901CT";"2";"9";"67";"0";"0";"0";"1";"84000";"0"
"267837";"2018-01-09";"MONE002";"MONEDERO SURTIDO";"2";"12";"75";"0";"0";"0";"1";"2900";"1400"
"269582";"2018-01-13";"MONE896";"MONEDERO PELUCHE Y ANIMALITOS";"2";"12";"76";"0";"0";"0";"2";"5000";"0"
"269613";"2018-01-14";"MONE896";"MONEDERO PELUCHE Y ANIMALITOS";"2";"12";"76";"0";"0";"0";"3";"7000";"0"
"269365";"2018-01-13";"MONO531";"MONO MAGICO C/U";"2";"8";"0";"0";"0";"0";"1";"400";"300"
"266192";"2018-01-04";"MONT002";"BOXER NINO MONTGREEN";"1";"3";"18";"26";"0";"0";"2";"7800";"4480"
"267687";"2018-01-09";"MONT002";"BOXER NINO MONTGREEN";"1";"3";"18";"26";"0";"0";"1";"3900";"2240"
"268174";"2018-01-10";"MONT002";"BOXER NINO MONTGREEN";"1";"3";"18";"26";"0";"0";"1";"3900";"2240"
"268756";"2018-01-11";"MONT130";"BOXER HOMBRE MONTPELLIER REF 2130";"1";"5";"38";"55";"0";"0";"1";"7900";"5600"
"266368";"2018-01-04";"MONT140";"BOXER NINO MONTPELLIER REF 2140/ 2173/2146/2197/2176";"1";"3";"18";"26";"0";"0";"1";"4900";"3500"
"267686";"2018-01-09";"MONT140";"BOXER NINO MONTPELLIER REF 2140/ 2173/2146/2197/2176";"1";"3";"18";"26";"0";"0";"1";"4900";"3500"
"268958";"2018-01-12";"MONT140";"BOXER NINO MONTPELLIER REF 2140/ 2173/2146/2197/2176";"1";"3";"18";"26";"0";"0";"1";"4900";"3500"
"268805";"2018-01-11";"MONT190";"BOXER NINO MONTPELLIER REF 2190";"1";"3";"18";"26";"0";"0";"1";"5900";"3900"
"268748";"2018-01-11";"MONT192";"BOXER NINO MONTPELLIER REF 2192/2193/2194";"1";"3";"18";"26";"0";"0";"4";"19600";"11600"
"270429";"2018-01-15";"MONT192";"BOXER NINO MONTPELLIER REF 2192/2193/2194";"1";"3";"18";"26";"0";"0";"1";"4900";"2900"
"269795";"2018-01-14";"MONT193";"BOXER NINO MONTPELLIER VARIAS REFERENCIAS ";"1";"3";"18";"26";"0";"0";"1";"4900";"2920"
"266080";"2018-01-03";"MONT489";"BOXER NINO MONTGREEN DANIELS ";"1";"3";"18";"26";"0";"0";"1";"4900";"3120"
"265879";"2018-01-03";"MORR001";"MORRAL SINTETICO DAMA";"4";"19";"0";"0";"0";"0";"-1";"-24000";"-19666.67"
"267890";"2018-01-09";"MORR001";"MORRAL SINTETICO DAMA";"4";"19";"0";"0";"0";"0";"1";"30900";"19769.23"
"269914";"2018-01-15";"MORR003";"MORRAL LOVE SURTIDO PUNTOS";"2";"0";"0";"0";"0";"0";"1";"20900";"13800"
"267336";"2018-01-06";"MOST750";"CHAMPANA MOSTELO X750ML";"2";"7";"63";"0";"0";"0";"2";"15600";"10450"
"266477";"2018-01-04";"MOTO020";"MOTO N1 MOTOR SUPER ENCARTONADO REF ZR/2020/1";"2";"9";"68";"0";"0";"0";"1";"5000";"0"
"268245";"2018-01-10";"MOTO020";"MOTO N1 MOTOR SUPER ENCARTONADO REF ZR/2020/1";"2";"9";"68";"0";"0";"0";"2";"10000";"0"
"266090";"2018-01-03";"MOTO128";"MOTO X2PC MOTORCYCLE MODEL ENCART REF 6128";"2";"9";"68";"0";"0";"0";"2";"8000";"0"
"269445";"2018-01-13";"MOTO128";"MOTO X2PC MOTORCYCLE MODEL ENCART REF 6128";"2";"9";"68";"0";"0";"0";"1";"4000";"0"
"266503";"2018-01-05";"MUND001";"VALDE MUNDIPLAS LAVA Y CUELA PELETIZADO";"6";"13";"0";"0";"0";"0";"1";"4900";"2484"
"266746";"2018-01-05";"MUND111";"CUCHARA MUNDIPLAS PLASTICA REF 4111";"6";"26";"0";"0";"0";"0";"1";"400";"0"
"268514";"2018-01-11";"MUND213";"JARRA MUNDIPLAS 2 LITROS REF 4213";"6";"26";"0";"0";"0";"0";"1";"6300";"0"
"267324";"2018-01-06";"MUND554";"BATOLA DAMA MATERNA MAS CONJUNTO BEBE MUNDO MATERNO";"1";"4";"34";"48";"0";"0";"1";"34900";"24500"
"268613";"2018-01-11";"MUSI037";"TELEFONO ELEFANTE MUSIC REF 037";"2";"9";"68";"0";"0";"0";"1";"6000";"0"
"270049";"2018-01-15";"MUSI037";"TELEFONO ELEFANTE MUSIC REF 037";"2";"9";"68";"0";"0";"0";"1";"6600";"0"
"265420";"2018-01-02";"MUSI736";"MINI PARLANTE MIUSIC SPEAKER ";"2";"13";"0";"0";"0";"0";"1";"17000";"11600"
"268233";"2018-01-10";"MYBE584";"PINCEL DE CEJAS X4 MY BEAUTY ";"2";"13";"113";"0";"0";"0";"1";"6000";"0"
"267611";"2018-01-08";"MYHO140";"SABANA DOBLE MY HOUSE 140 X 190 X 25 CMS";"6";"27";"122";"113";"70";"0";"1";"36900";"26000"
"269906";"2018-01-15";"MYLL234";"SACAPUNTA CARITAS Y OVALADO";"4";"17";"97";"72";"0";"0";"1";"850";"650"
"267022";"2018-01-06";"MYST682";"BLUSA BODY MYSTICAL REF 68247";"1";"4";"29";"40";"0";"0";"1";"26000";"0"
"265894";"2018-01-03";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"1";"3500";"2234.68"
"266839";"2018-01-05";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"5";"17500";"11173.4"
"267025";"2018-01-06";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"3";"10500";"6704.04"
"267527";"2018-01-08";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"1";"3500";"2234.68"
"268350";"2018-01-10";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"1";"3500";"2234.68"
"268605";"2018-01-11";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"1";"3500";"2234.68"
"270525";"2018-01-15";"NACI517";"PAQ X3 MEDIA DAMA NACIO TEX";"1";"4";"37";"0";"0";"0";"1";"3500";"2234.68"
"270489";"2018-01-15";"NACH001";"CARTILLA NACHO";"4";"17";"96";"0";"0";"0";"1";"4300";"3296"
"266606";"2018-01-05";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"1";"5500";"4107.15"
"267491";"2018-01-07";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"1";"5500";"4107.15"
"267724";"2018-01-09";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"1";"5500";"4107.15"
"268290";"2018-01-10";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"1";"5500";"4107.15"
"269035";"2018-01-12";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"2";"11000";"8214.3"
"269463";"2018-01-13";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"2";"11000";"8214.3"
"270069";"2018-01-15";"NAIL001";"POLVOS NAILEN";"5";"21";"113";"0";"0";"0";"3";"16500";"12321.45"
"266991";"2018-01-06";"NAIL733";"SET CORTAUNAS MAS LIMA NAIL FILE REF 2733";"5";"21";"112";"84";"0";"0";"1";"2500";"0"
"267221";"2018-01-06";"NANA281";"CONJTU BEBE NANA NANITA NANA";"1";"1";"6";"0";"0";"0";"1";"14000";"9500"
"266326";"2018-01-04";"NANA823";"AUDIFONO NA HIGH QUALITY MP3";"2";"0";"0";"0";"0";"0";"1";"3900";"1988.18"
"266525";"2018-01-05";"NANA823";"AUDIFONO NA HIGH QUALITY MP3";"2";"0";"0";"0";"0";"0";"1";"3900";"1988.18"
"267266";"2018-01-06";"NANA823";"AUDIFONO NA HIGH QUALITY MP3";"2";"0";"0";"0";"0";"0";"2";"7800";"3976.36"
"267659";"2018-01-08";"NANA823";"AUDIFONO NA HIGH QUALITY MP3";"2";"0";"0";"0";"0";"0";"2";"7800";"3976.36"
"268479";"2018-01-11";"NANA823";"AUDIFONO NA HIGH QUALITY MP3";"2";"0";"0";"0";"0";"0";"2";"7800";"3976.36"
"269633";"2018-01-14";"NATU243";"MASCARILLA NATURALEZA Y VIDA EN SOBRE X30ML";"5";"23";"120";"104";"0";"0";"1";"2900";"1842.99"
"270338";"2018-01-15";"NATU330";"TRATAMIENTO NATURAL HAIR X30ML SURTIDOS";"5";"23";"120";"104";"0";"0";"1";"1700";"0"
"267490";"2018-01-07";"NAYE057";"FAJA CINTURILLA NAYELHI 1149";"1";"4";"130";"0";"0";"0";"1";"6900";"4598.03"
"268175";"2018-01-10";"NEME001";"BOXER NINO NEMESIS ESTAMPADO";"1";"3";"18";"26";"0";"0";"1";"5900";"3966.67"
"270250";"2018-01-15";"NEUT001";"SHORT NINA FLOR NEUTRA Y SOLO JEANS";"1";"2";"12";"14";"0";"0";"1";"19000";"13428.57"
"266352";"2018-01-04";"NEWS577";"BOXER  NINO NEW SKATE LEOPARDOS ";"1";"3";"18";"26";"0";"0";"2";"9800";"5600"
"268199";"2018-01-10";"NEXX585";"CAMIBUSO NINO NEXXOS REF 43585";"1";"3";"19";"31";"0";"0";"1";"38000";"0"
"266215";"2018-01-04";"NEXX762";"CAMISETA HOMBRE NEXXOS STUDIO VARIAS REF";"1";"5";"39";"0";"0";"0";"1";"23900";"14900"
"267155";"2018-01-06";"NEXX762";"CAMISETA HOMBRE NEXXOS STUDIO VARIAS REF";"1";"5";"39";"0";"0";"0";"-1";"-23900";"-14900"
"267064";"2018-01-06";"NIKE016";"ZAPATILLA NIKE HOMBRE";"3";"20";"109";"77";"0";"0";"1";"45000";"29000"
"265621";"2018-01-02";"NIKE250";"ZAPATILLA NINO NIKE ";"3";"16";"92";"0";"0";"0";"1";"36900";"0"
"265511";"2018-01-02";"NIKE454";"ZAPATILLA NINA NIKE PRESTO";"3";"16";"91";"0";"0";"0";"1";"35000";"0"
"270420";"2018-01-15";"NIKE455";"ZAPATILLA DM NIKE PRESTO";"3";"16";"93";"0";"0";"0";"1";"38000";"0"
"267088";"2018-01-06";"NIVE003";"DESODORANTE ROLL ON NIVEA X50ML ACLARADO ";"5";"23";"119";"96";"0";"0";"1";"12800";"7881.98"
"268215";"2018-01-10";"NIVE003";"DESODORANTE ROLL ON NIVEA X50ML ACLARADO ";"5";"23";"119";"96";"0";"0";"1";"12800";"7881.98"
"269152";"2018-01-12";"NIVE003";"DESODORANTE ROLL ON NIVEA X50ML ACLARADO ";"5";"23";"119";"96";"0";"0";"1";"12800";"7881.98"
"269547";"2018-01-13";"NKIK099";"CAPRI NINO  NKI KIDS REF 4099";"1";"3";"22";"0";"0";"0";"1";"16900";"11900"
"269546";"2018-01-13";"NKIK799";"CAMISETA NINO NKI SPORTECH REF 0799";"1";"3";"19";"29";"0";"0";"1";"14900";"10710"
"268930";"2018-01-12";"NOOR923";"CHUPO BB NOOR";"1";"1";"7";"8";"0";"0";"1";"5900";"3750"
"267757";"2018-01-09";"NOSO010";"TOALLA NOSOTRAS BUENAS NOCHES X10";"5";"23";"119";"98";"0";"0";"2";"18000";"0"
"268417";"2018-01-10";"NPNP017";"COLADOR JUGO NP N17";"6";"26";"0";"0";"0";"0";"1";"2200";"0"
"268164";"2018-01-10";"NPNP980";"COLADOR N21 ECONOMICO  001443";"6";"26";"0";"0";"0";"0";"1";"2900";"1589.04"
"269514";"2018-01-13";"NPNP980";"COLADOR N21 ECONOMICO  001443";"6";"26";"0";"0";"0";"0";"1";"2900";"1589.04"
"269039";"2018-01-12";"NUAB406";"MEDIA ACANALADA BLANCA NUMBER ONE TALLA 4/6";"4";"18";"104";"0";"0";"48";"2";"11800";"7854"
"269393";"2018-01-13";"NUAB608";"MEDIA ACANALADA BLANCA NUMBER ONE TALLA 6/8";"4";"18";"104";"0";"0";"49";"2";"10300";"8092"
"265878";"2018-01-03";"NUDE472";"NUDE PROTECTOR  SOLAR CREMA 50 SPF/FPS";"5";"23";"0";"0";"0";"0";"2";"3400";"2338.28"
"266911";"2018-01-06";"NUDE472";"NUDE PROTECTOR  SOLAR CREMA 50 SPF/FPS";"5";"23";"0";"0";"0";"0";"6";"10200";"7014.84"
"267482";"2018-01-07";"NUDE472";"NUDE PROTECTOR  SOLAR CREMA 50 SPF/FPS";"5";"23";"0";"0";"0";"0";"1";"1700";"1169.14"
"269734";"2018-01-14";"NUDE472";"NUDE PROTECTOR  SOLAR CREMA 50 SPF/FPS";"5";"23";"0";"0";"0";"0";"1";"1700";"1169.14"
"266435";"2018-01-04";"NUDE480";"REPELENTE NUDE GEL X40ML";"5";"23";"115";"0";"0";"0";"1";"3000";"2125.67"
"266087";"2018-01-03";"NUTR015";"TRAT NUTRILISS KERATINA TERMO ALISADORA X15ML";"5";"23";"120";"104";"0";"0";"2";"3400";"2190"
